,year,sysID,sysName,schoolID,schoolName,grd,ccrpi,street,city,county,state,zip,locClass,titleI,chrtr,totStudnts,crprlPun,dtntn,iss,oss,altSchl,physRest,busSusp,explsn,other_discipline_action,pctDisc,bully,disCond,gngRel,hom,sexRelated,drugAlc,weapons,thftRbry,violence,pctBehavrs,stdTchRatio,expPerStudent,salBenSum,freeLnch,reducedLnch,pctMobile,pctAbs5orLess,pctAbsSix-Fiftn,pctOverFiftn,pctSnapTanfHmls,pctAsian,pctNative,pctBlck,pctHisp,pctMulti,pctWhite,pctMigrant,pctSPED,pctESOL,pctAltProg,pctGiftd,adress,latitude,longitude
1700,2015,755,Whitfield County,675,Valley Point Middle School,M,67.9,3796 S Dixie Rd. Se,Dalton,Whitfield County,GA,30720,41.0,Yes,No,495,0,39,3,58,5,0,11,0,31,0.234343434,3,30,1,0,3,11,1,4,13,0.133333333,14.9,4983.49,63533830.27,306.0,66.0,0.146067411,65.3,29.7,5.1,27,2,0,2,44,3,50,1,15.9,3.1,0.4,13.0,"3796 S Dixie Rd. Se,Dalton,Ga,30720",34.681276,-84.989235
1701,2015,755,Whitfield County,775,Westside Middle School,M,80.1,580 Lafayette Rd. Sw,Rocky Face,Whitfield County,GA,30740,23.0,Yes,No,509,0,0,156,69,11,0,8,0,69,0.479371316,6,169,0,0,10,18,2,0,39,0.479371316,17.0,4571.98,63533830.27,215.0,55.0,0.097308487,53.0,40.7,6.3,25,0,0,2,13,4,80,0,14.4,0.6,1.4,19.6,"580 Lafayette Rd. Sw,Rocky Face,Ga,30740",34.785677,-85.050665
1702,2015,755,Whitfield County,1050,Antioch Elementary School,E,69.4,1819 Riverbend Rd,Dalton,Whitfield County,GA,30721,23.0,Yes,No,515,0,0,0,0,0,0,0,0,8,0.0,1,0,0,0,0,0,1,1,0,0.005825243,14.8,5924.54,63533830.27,418.0,74.0,0.180161938,65.8,30.9,3.3,28,0,1,2,66,2,28,3,10.9,39.6,0.0,8.2,"1819 Riverbend Rd,Dalton,Ga,30721",34.732842,-84.936805
1703,2015,755,Whitfield County,1052,Eastside Elementary School,E,75.7,102 Hill Rd,Dalton,Whitfield County,GA,30721,23.0,Yes,No,590,0,0,1,18,0,0,20,0,16,0.066101695,0,15,0,0,4,0,1,2,13,0.059322034,13.6,5632.17,63533830.27,479.0,51.0,0.12607944,63.9,31.9,4.2,33,0,1,1,79,3,16,1,11.2,50.0,0.0,3.7,"102 Hill Rd,Dalton,Ga,30721",34.758504,-84.92903
1704,2015,755,Whitfield County,1054,Varnell Elementary School,E,81.3,3900 Cleveland Rd,Dalton,Whitfield County,GA,30721,41.0,Yes,No,529,0,0,2,3,0,0,12,0,5,0.032136106,2,6,0,0,0,0,1,1,7,0.032136106,14.8,5245.79,63533830.27,275.0,41.0,0.142268047,62.9,32.9,4.2,26,1,0,3,34,5,57,0,7.0,17.3,0.0,13.0,"3900 Cleveland Rd,Dalton,Ga,30721",34.896665,-84.946905
1705,2015,755,Whitfield County,2050,Cohutta Elementary School,E,79.4,254 Wolfe St,Cohutta,Whitfield County,GA,30710,41.0,Yes,No,324,0,0,2,4,0,0,4,0,2,0.030864198,0,0,0,0,0,0,0,0,0,0.0,14.5,5775.42,63533830.27,178.0,40.0,0.103975534,49.4,45.7,4.9,26,1,0,0,12,3,84,0,14.8,2.6,0.0,14.8,"254 Wolfe St,Cohutta,Ga,30710",34.959945,-84.945482
1706,2015,755,Whitfield County,2052,Pleasant Grove Elementary School,E,70.4,2725 Cleveland Hwy,Dalton,Whitfield County,GA,30721,23.0,Yes,No,533,0,0,0,2,0,6,8,0,0,0.030018762,0,2,0,0,0,0,0,0,1,0.005628518,13.4,4952.1,63533830.27,320.0,70.0,0.119191922,63.0,32.6,4.3,27,3,0,1,57,3,36,0,8.7,27.3,0.0,12.9,"2725 Cleveland Hwy,Dalton,Ga,30721",34.831973,-84.945414
1707,2015,755,Whitfield County,2054,Westside Elementary School,E,81.1,1815 Utility Rd,Rocky Face,Whitfield County,GA,30740,41.0,Yes,No,651,0,0,2,7,0,0,2,0,2,0.016897081,0,9,0,0,0,0,0,0,3,0.01843318,15.8,5767.76,63533830.27,278.0,54.0,0.162866443,58.5,37.8,3.7,26,0,0,2,11,4,82,0,11.6,3.0,0.0,15.5,"1815 Utility Rd,Rocky Face,Ga,30740",34.78296,-85.049788
1708,2015,755,Whitfield County,3050,Dawnville Elementary School,E,73.8,1380 Dawnville Rd Ne,Dalton,Whitfield County,GA,30721,41.0,Yes,No,560,0,0,0,15,0,1,6,0,6,0.039285714,0,13,0,0,0,0,0,1,11,0.044642857,13.9,5133.31,63533830.27,413.0,63.0,0.14897579,61.3,34.8,3.9,37,1,0,0,58,2,38,0,8.7,34.6,0.0,7.4,"1380 Dawnville Rd Ne,Dalton,Ga,30721",34.820772,-84.877863
1709,2015,755,Whitfield County,3052,Tunnel Hill Elementary School,E,81.5,203 E School St,Tunnel Hill,Whitfield County,GA,30755,23.0,Yes,No,387,0,0,3,4,0,0,2,0,4,0.023255814,0,0,0,0,2,0,0,2,3,0.018087855,14.3,5524.37,63533830.27,162.0,38.0,0.155172408,64.6,32.6,2.8,27,1,0,1,18,4,75,0,14.1,6.3,0.0,20.1,"203 E School St,Tunnel Hill,Ga,30755",34.845247,-85.044786
1710,2015,755,Whitfield County,4050,Dug Gap Elementary School,E,56.2,2032 Dug Gap Rd,Dalton,Whitfield County,GA,30720,23.0,Yes,No,482,0,0,1,1,0,0,3,0,5,0.010373444,0,2,0,0,0,0,0,2,2,0.012448133,14.3,7527.68,63533830.27,312.0,44.0,0.116740085,68.9,27.6,3.5,27,1,0,1,59,3,36,1,10.6,37.9,0.0,10.6,"2032 Dug Gap Rd,Dalton,Ga,30720",34.733495,-85.001137
1711,2015,755,Whitfield County,4052,Valley Point Elementary School,E,70.9,3798 S Dixie Road. Se,Dalton,Whitfield County,GA,30720,41.0,Yes,No,595,0,0,0,15,0,1,25,0,9,0.068907563,8,0,0,0,1,4,0,0,9,0.03697479,14.2,5127.71,63533830.27,384.0,55.0,0.257884979,49.9,41.8,8.2,35,1,0,0,32,4,63,1,14.6,13.3,0.0,6.9,"3798 S Dixie Road. Se,Dalton,Ga,30720",34.680768,-84.986796
1712,2015,756,Wilcox County,101,Wilcox County Middle School,M,69.2,114 7Th Ave,Rochelle,Wilcox County,GA,31079,43.0,Yes,No,271,166,0,318,61,0,0,0,0,0,2.011070111,0,0,0,0,0,3,2,3,6,0.051660517,16.0,4484.92,5627394.99,182.0,14.0,0.130434781,45.4,39.5,15.1,47,0,0,37,6,1,55,0,12.6,0.0,4.0,6.3,"114 7Th Ave,Rochelle,Ga,31079",31.943951,-83.455047
1713,2015,756,Wilcox County,195,Wilcox County Elementary School,E,71.3,104 Gordon St,Rochelle,Wilcox County,GA,31079,43.0,Yes,No,623,29,5,0,23,0,0,0,0,1,0.091492777,0,4,0,0,0,0,1,0,11,0.025682183,14.8,5275.31,5627394.99,433.0,42.0,0.169014081,49.3,41.3,9.5,52,1,0,35,5,2,57,1,12.5,0.0,0.0,5.7,"104 Gordon St,Rochelle,Ga,31079",31.949682,-83.454657
1714,2015,756,Wilcox County,201,Wilcox County High School,H,77.0,186 7Th Ave,Rochelle,Wilcox County,GA,31079,43.0,Yes,No,363,437,0,178,58,0,0,0,0,0,1.85399449,0,0,0,0,6,13,0,3,4,0.071625344,15.4,4923.1,5627394.99,232.0,24.0,0.053977273,45.5,37.7,16.8,44,0,1,42,4,1,53,0,7.1,0.0,5.9,13.6,"186 7Th Ave,Rochelle,Ga,31079",31.943927,-83.454789
1715,2015,757,Wilkes County,110,Washington-Wilkes Comprehensive High School,H,74.1,1180 Tignall Road,Washington,Wilkes County,GA,30673,41.0,No,No,496,0,0,218,98,11,0,0,1,0,0.661290323,0,2,0,0,0,15,2,5,17,0.08266129,14.7,5988.3,9052668.27,433.0,0.0,0.082105264,52.8,37.7,9.5,37,1,0,49,6,3,41,0,7.8,0.0,1.9,12.4,"1180 Tignall Road,Washington,Ga,30673",33.767305,-82.744569
1716,2015,757,Wilkes County,205,Washington-Wilkes Elementary School,E,68.1,109 East St,Washington,Wilkes County,GA,30673,32.0,Yes,No,219,0,11,0,22,0,0,0,0,0,0.150684932,1,1,0,0,0,0,0,0,0,0.00913242,16.8,6490.24,9052668.27,328.0,0.0,0.077922076,63.0,32.4,4.6,55,2,1,51,7,6,32,1,10.0,0.0,0.0,9.0,"109 East St,Washington,Ga,30673",33.733386,-82.726681
1717,2015,757,Wilkes County,210,Washington-Wilkes Middle School,M,69.3,1180 Tignall Rd,Washington,Wilkes County,GA,30673,41.0,Yes,No,387,1,0,329,72,1,0,0,0,0,1.041343669,1,9,0,0,0,4,0,5,45,0.165374677,12.8,5605.1,9052668.27,351.0,0.0,0.077134989,54.8,35.1,10.1,47,1,0,53,7,5,34,0,11.3,0.0,1.9,9.1,"1180 Tignall Rd,Washington,Ga,30673",33.767305,-82.744569
1718,2015,758,Wilkinson County,175,Wilkinson County Elementary School,E,66.5,P.O. Box 530,Irwinton,Wilkinson County,GA,31042,42.0,Yes,No,386,12,0,112,16,0,0,0,0,0,0.362694301,0,108,0,0,0,0,0,0,15,0.31865285,12.6,5321.65,8143180.7,271.0,23.0,0.064971752,57.3,35.5,7.3,62,0,0,56,4,4,36,0,10.7,0.8,0.0,1.1,"P.O. Box 530,Irwinton,Ga,31042",32.811259,-83.172654
1719,2015,758,Wilkinson County,275,Wilkinson County Middle School,M,83.1,P.O. Box 527,Irwinton,Wilkinson County,GA,31042,42.0,Yes,No,341,5,0,217,90,1,0,0,0,0,0.917888563,1,111,1,0,4,2,2,3,59,0.536656891,12.4,6798.42,8143180.7,253.0,36.0,0.068322979,68.6,29.0,2.3,52,0,0,56,4,5,36,0,9.9,2.2,0.0,5.9,"P.O. Box 527,Irwinton,Ga,31042",32.811259,-83.172654
1720,2015,758,Wilkinson County,3050,Wilkinson County High School,H,69.1,P.O. Box 547,Irwinton,Wilkinson County,GA,31042,42.0,Yes,No,452,6,1,450,176,3,0,0,0,0,1.407079646,3,297,0,0,0,20,0,0,31,0.776548673,11.7,5805.68,8143180.7,289.0,43.0,0.100000001,68.4,27.2,4.4,46,0,0,61,1,2,35,0,11.9,1.0,6.0,4.0,"P.O. Box 547,Irwinton,Ga,31042",32.811259,-83.172654
1721,2015,759,Worth County,111,Worth County Elementary School,E,66.3,1401 N Isabella St,Sylvester,Worth County,GA,31791,32.0,Yes,No,762,31,0,246,136,0,0,0,0,0,0.541994751,0,0,0,0,0,0,0,1,12,0.017060367,16.1,4349.74,14380723.69,463.0,45.0,0.167621776,54.7,37.4,7.9,49,1,0,33,3,3,61,0,10.7,0.0,0.4,7.3,"1401 N Isabella St,Sylvester,Ga,31791",31.550806,-83.836365
1722,2015,759,Worth County,176,Worth County High School,H,76.3,406 W King St,Sylvester,Worth County,GA,31791,32.0,Yes,No,956,0,0,747,137,21,0,0,0,0,0.94665272,1,0,0,0,2,12,2,2,25,0.046025105,16.3,5018.27,14380723.69,531.0,57.0,0.110132158,38.9,41.3,19.8,34,0,0,38,1,3,58,0,5.6,0.0,8.7,8.3,"406 W King St,Sylvester,Ga,31791",31.547022,-83.841764
1723,2015,759,Worth County,193,Worth County Middle School,M,60.2,1305 N Isabella St,Sylvester,Worth County,GA,31791,32.0,Yes,No,810,0,0,1429,398,27,0,0,0,0,2.288888889,0,159,0,0,0,7,4,0,64,0.288888889,13.4,5428.88,14380723.69,524.0,42.0,0.194892466,51.4,37.2,11.5,45,1,0,33,3,3,60,0,7.3,0.0,1.9,9.8,"1305 N Isabella St,Sylvester,Ga,31791",31.547909,-83.834914
1724,2015,761,Atlanta Public Schools,100,Brown Middle School,M,56.2,765 Peeples St Sw,Atlanta,Fulton County,GA,30310,11.0,Yes,No,812,0,37,157,603,9,3,48,0,239,1.055418719,11,105,6,0,15,26,8,11,296,0.588669951,13.9,5693.49,289818455.8,697.0,0.0,0.40291971,60.2,29.4,10.3,78,0,0,98,1,0,0,0,14.6,0.0,0.7,4.1,"765 Peeples St Sw,Atlanta,Ga,30310",33.734148,-84.420498
1725,2015,761,Atlanta Public Schools,101,Parkside Elementary School,E,69.3,685 Mercer St Se,Atlanta,Fulton County,GA,30312,11.0,Yes,No,586,0,0,0,58,0,0,5,0,0,0.107508532,0,2,0,0,0,1,4,0,18,0.042662116,13.8,7545.72,289818455.8,465.0,26.0,0.151041672,61.9,31.6,6.5,56,0,0,82,6,1,11,0,8.7,2.7,0.0,8.1,"685 Mercer St Se,Atlanta,Ga,30312",33.735545,-84.364784
1726,2015,761,Atlanta Public Schools,103,Heritage Academy Elementary,E,63.5,3500 Villa Cir Se,Atlanta,Fulton County,GA,30354,11.0,Yes,No,619,0,0,0,14,0,0,0,0,1,0.022617124,0,1,0,0,0,0,1,0,12,0.022617124,14.2,6130.38,289818455.8,541.0,0.0,0.350674361,55.7,36.3,7.9,74,0,0,99,1,0,0,0,4.2,0.2,0.0,2.6,"3500 Villa Cir Se,Atlanta,Ga,30354",33.658974,-84.37816
1727,2015,761,Atlanta Public Schools,105,Finch Elementary,E,56.9,111 Avon Avenue. S.W.,Atlanta,Fulton County,GA,30310,11.0,Yes,No,631,0,6,0,25,0,1,15,0,12,0.074484945,4,2,0,0,0,0,7,0,15,0.04437401,16.5,6583.56,289818455.8,537.0,0.0,0.334558815,48.0,38.2,13.8,76,0,0,96,2,1,0,0,7.5,0.2,0.0,1.2,"111 Avon Avenue. S.W.,Atlanta,Ga,30310",33.722263,-84.425348
1728,2015,761,Atlanta Public Schools,115,Kipp Strive Academy,M,86.0,1444 Lucile Ave Sw,Atlanta,Fulton County,GA,30310,11.0,Yes,Yes,342,0,0,0,39,0,0,3,1,0,0.125730994,0,5,3,0,0,0,2,1,11,0.064327485,14.6,9824.98,289818455.8,204.0,28.0,0.021084337,61.1,32.5,6.4,45,0,0,99,1,0,0,0,11.0,0.0,0.0,17.6,"1444 Lucile Ave Sw,Atlanta,Ga,30310",33.742436,-84.434524
1729,2015,761,Atlanta Public Schools,115,Kipp Strive Academy,E,72.5,1444 Lucile Ave Sw,Atlanta,Fulton County,GA,30310,11.0,Yes,Yes,342,0,0,0,39,0,0,3,1,0,0.125730994,0,5,3,0,0,0,2,1,11,0.064327485,14.6,9824.98,289818455.8,204.0,28.0,0.021084337,61.1,32.5,6.4,45,0,0,99,1,0,0,0,11.0,0.0,0.0,17.6,"1444 Lucile Ave Sw,Atlanta,Ga,30310",33.742436,-84.434524
1730,2015,761,Atlanta Public Schools,116,Springdale Park Elementary School,E,94.5,1246 Ponce De Leon Ave Ne,Atlanta,Dekalb County,GA,30306,11.0,No,No,724,0,0,0,6,0,0,0,0,0,0.008287293,2,0,0,0,0,0,0,0,4,0.008287293,16.0,6086.18,289818455.8,91.0,9.0,0.11526946,63.3,33.3,3.5,8,5,1,15,8,4,68,0,4.0,4.2,0.0,12.3,"1246 Ponce De Leon Ave Ne,Atlanta,Ga,30306",33.775254,-84.346712
1731,2015,761,Atlanta Public Schools,123,Kindezi,M,86.2,1890 Detroit Ave Nw,Atlanta,Fulton County,GA,30314,11.0,Yes,Yes,226,0,0,0,1,0,0,0,0,0,0.004424779,0,1,0,0,0,0,0,0,0,0.004424779,4.8,11597.13,289818455.8,116.0,18.0,0.028037382,79.2,14.2,6.6,42,0,1,89,1,4,5,0,11.7,0.0,0.0,,"1890 Detroit Ave Nw,Atlanta,Ga,30314",33.766566,-84.448291
1732,2015,761,Atlanta Public Schools,123,Kindezi,E,75.0,1890 Detroit Ave Nw,Atlanta,Fulton County,GA,30314,11.0,Yes,Yes,226,0,0,0,1,0,0,0,0,0,0.004424779,0,1,0,0,0,0,0,0,0,0.004424779,4.8,11597.13,289818455.8,116.0,18.0,0.028037382,79.2,14.2,6.6,42,0,1,89,1,4,5,0,11.7,0.0,0.0,,"1890 Detroit Ave Nw,Atlanta,Ga,30314",33.766566,-84.448291
1733,2015,761,Atlanta Public Schools,124,Intown Charter Academy,M,43.4,386 Pine St Ne,Atlanta,Fulton County,GA,30308,11.0,Yes,Yes,457,0,1,56,107,0,0,0,0,2,0.358862144,4,42,0,0,12,2,1,1,66,0.280087527,10.9,9975.62,289818455.8,322.0,0.0,0.270655274,57.5,27.4,15.1,61,0,0,98,0,2,0,0,9.2,0.3,0.0,3.3,"386 Pine St Ne,Atlanta,Ga,30308",33.768238,-84.374589
1734,2015,761,Atlanta Public Schools,124,Intown Charter Academy,E,40.9,386 Pine St Ne,Atlanta,Fulton County,GA,30308,11.0,Yes,Yes,457,0,1,56,107,0,0,0,0,2,0.358862144,4,42,0,0,12,2,1,1,66,0.280087527,10.9,9975.62,289818455.8,322.0,0.0,0.270655274,57.5,27.4,15.1,61,0,0,98,0,2,0,0,9.2,0.3,0.0,3.3,"386 Pine St Ne,Atlanta,Ga,30308",33.768238,-84.374589
1735,2015,761,Atlanta Public Schools,173,Long Middle School,M,51.0,3200 Latona Dr Sw,Atlanta,Fulton County,GA,30354,11.0,Yes,No,841,0,2,35,534,4,0,16,1,140,0.7039239,8,45,26,0,4,3,3,10,229,0.390011891,13.8,7007.9,289818455.8,699.0,0.0,0.439509958,57.7,30.2,12.1,76,0,0,92,7,1,1,0,17.5,2.6,0.8,5.0,"3200 Latona Dr Sw,Atlanta,Ga,30354",33.66668,-84.395222
1736,2015,761,Atlanta Public Schools,180,Bunche Middle School,M,56.3,1925 Niskey Lake Rd Sw,Atlanta,Fulton County,GA,30331,11.0,Yes,No,934,0,52,223,387,5,3,84,2,162,0.809421842,7,126,23,0,3,6,8,17,273,0.495717345,14.1,5640.94,289818455.8,700.0,0.0,0.345052093,40.3,42.9,16.8,68,0,0,97,2,0,1,0,11.5,0.6,1.9,9.3,"1925 Niskey Lake Rd Sw,Atlanta,Ga,30331",33.701283,-84.530557
1737,2015,761,Atlanta Public Schools,182,Mays High School,H,67.4,3450 Benjamin E Mays Dr Sw,Atlanta,Fulton County,GA,30331,11.0,Yes,No,1888,0,6,0,697,14,1,5,1,96,0.383474576,12,10,18,0,4,9,15,16,148,0.122881356,15.3,5065.13,289818455.8,1086.0,79.0,0.186291739,37.0,35.3,27.8,57,0,0,97,2,0,0,0,11.2,1.1,100.0,11.7,"3450 Benjamin E Mays Dr Sw,Atlanta,Ga,30331",33.73413,-84.503841
1738,2015,761,Atlanta Public Schools,188,Sylvan Hills Middle School,M,60.2,1461 Sylvan Rd Sw,Atlanta,Fulton County,GA,30310,11.0,Yes,No,691,0,118,192,271,9,1,27,1,98,0.895803184,23,0,14,0,0,11,3,10,137,0.286541245,14.8,5747.21,289818455.8,580.0,0.0,0.444642872,46.5,38.4,15.2,81,0,0,97,1,1,1,0,12.8,0.0,0.9,8.5,"1461 Sylvan Rd Sw,Atlanta,Ga,30310",33.714997,-84.418776
1739,2015,761,Atlanta Public Schools,192,North Atlanta High School,H,76.4,4111 Northside Pkwy Nw,Atlanta,Fulton County,GA,30327,11.0,Yes,No,1758,0,7,597,233,6,0,4,3,79,0.483503982,3,25,3,0,12,52,14,16,69,0.110352673,16.9,5579.19,289818455.8,593.0,56.0,0.114734299,43.3,41.3,15.4,19,2,0,42,21,2,33,0,8.6,3.5,100.0,26.4,"4111 Northside Pkwy Nw,Atlanta,Ga,30327",33.866748,-84.445455
1740,2015,761,Atlanta Public Schools,196,Cascade Elementary School,E,57.0,2326 Venetian Dr Sw,Atlanta,Fulton County,GA,30311,11.0,Yes,No,555,0,0,5,12,0,0,4,0,8,0.037837838,0,0,0,0,3,0,3,1,3,0.018018018,15.2,7425.59,289818455.8,436.0,0.0,0.423245609,54.1,35.9,10.1,68,0,0,99,1,0,0,0,8.4,4.5,0.2,1.4,"2326 Venetian Dr Sw,Atlanta,Ga,30311",33.718105,-84.465537
1741,2015,761,Atlanta Public Schools,201,Charles R. Drew Charter School,E,82.5,301 E Lake Blvd Se,Atlanta,Dekalb County,GA,30317,11.0,Yes,Yes,906,0,0,0,41,0,0,0,0,0,0.045253863,1,0,0,0,0,0,0,1,10,0.013245033,13.0,19039.22,289818455.8,657.0,115.0,0.012257406,65.8,30.6,3.6,30,1,0,76,2,4,17,0,3.4,0.0,0.0,16.1,"301 E Lake Blvd Se,Atlanta,Ga,30317",33.745621,-84.314838
1742,2015,761,Atlanta Public Schools,282,Young Middle School,M,55.9,3116 Benjamin E Mays Dr Sw,Atlanta,Fulton County,GA,30311,11.0,Yes,No,1145,0,21,61,599,11,0,31,3,92,0.634061135,6,194,3,0,7,6,6,22,233,0.416593886,15.9,5795.3,289818455.8,1044.0,0.0,0.291709304,43.8,37.6,18.7,71,0,0,96,3,0,0,0,11.8,2.0,0.5,10.4,"3116 Benjamin E Mays Dr Sw,Atlanta,Ga,30311",33.732776,-84.489391
1743,2015,761,Atlanta Public Schools,288,Price Middle School,M,54.3,1670 Benjamin Weldon Bickers D,Atlanta,Fulton County,GA,30315,11.0,Yes,No,390,0,1,63,139,4,1,7,1,93,0.553846154,13,25,44,0,1,1,3,6,76,0.433333333,12.3,9139.43,289818455.8,341.0,0.0,0.38961038,53.3,34.4,12.3,83,0,0,97,3,0,0,0,13.8,0.0,0.6,5.5,"1670 Benjamin Weldon Bickers D,Atlanta,Ga,30315",33.70922,-84.388299
1744,2015,761,Atlanta Public Schools,296,Perkerson Elementary School,E,48.1,2040 Brewer Blvd Sw,Atlanta,Fulton County,GA,30310,11.0,Yes,No,683,0,2,0,10,0,2,13,0,47,0.039531479,0,26,0,0,0,0,6,0,29,0.089311859,14.5,5372.3,289818455.8,530.0,0.0,0.382504284,47.4,41.1,11.4,70,0,0,96,2,1,0,0,6.1,0.6,0.0,3.9,"2040 Brewer Blvd Sw,Atlanta,Ga,30310",33.698096,-84.413401
1745,2015,761,Atlanta Public Schools,303,Bolton Academy,E,64.4,2268 Adams Dr Nw,Atlanta,Fulton County,GA,30318,11.0,Yes,No,625,0,0,0,12,0,0,1,0,1,0.0208,0,0,0,0,0,0,0,0,13,0.0208,16.0,7090.34,289818455.8,449.0,21.0,0.144715443,60.0,34.7,5.3,37,1,1,35,38,2,23,0,6.2,23.5,0.0,7.1,"2268 Adams Dr Nw,Atlanta,Ga,30318",33.817302,-84.455579
1746,2015,761,Atlanta Public Schools,304,Deerwood Academy School,E,56.7,3070 Fairburn Rd Sw,Atlanta,Fulton County,GA,30331,11.0,Yes,No,743,0,0,8,43,0,0,25,0,0,0.102288022,0,34,0,0,2,0,1,0,35,0.096904441,16.4,5338.28,289818455.8,617.0,0.0,0.273827523,57.9,33.4,8.7,53,0,0,97,2,1,0,0,4.1,0.0,0.0,10.6,"3070 Fairburn Rd Sw,Atlanta,Ga,30331",33.670177,-84.514231
1747,2015,761,Atlanta Public Schools,305,Burgess-Peterson Elementary School,E,74.3,480 Clifton St Se,Atlanta,Dekalb County,GA,30316,11.0,Yes,No,329,0,0,0,18,0,0,0,0,3,0.054711246,0,6,0,0,0,0,1,0,8,0.045592705,11.0,12256.79,289818455.8,246.0,15.0,0.157024801,63.2,31.3,5.5,53,0,0,88,2,2,8,0,15.3,0.3,0.0,1.9,"480 Clifton St Se,Atlanta,Ga,30316",33.740575,-84.331578
1748,2015,761,Atlanta Public Schools,313,Latin Academy Charter School,M,75.5,1442 Metropolitan Parkway. Sw,Atlanta,Fulton County,GA,30310,11.0,Yes,Yes,280,0,0,0,126,0,0,0,0,0,0.45,0,9,1,0,1,0,0,0,33,0.157142857,17.0,9233.2,289818455.8,184.0,0.0,0.050724637,98.2,1.8,0.0,68,0,0,99,0,1,0,0,6.9,0.0,0.0,,"1442 Metropolitan Parkway. Sw,Atlanta,Ga,30310",33.715479,-84.407599
1749,2015,761,Atlanta Public Schools,315,Booker T. Washington High School,H,68.5,45 Whitehouse Dr Sw,Atlanta,Fulton County,GA,30314,11.0,No,No,950,0,93,72,357,18,0,10,14,122,0.593684211,8,84,2,0,4,7,7,30,191,0.350526316,17.10792873,5816.29,289818455.8,428.0284571,46.01911961,0.284172654,35.9,30.9,33.2,72,0,0,98,1,0,0,0,14.4,0.0,4.8,6.6,"45 Whitehouse Dr Sw,Atlanta,Ga,30314",33.753513,-84.420374
1750,2015,761,Atlanta Public Schools,373,King Middle School,M,59.1,545 Hill St Se,Atlanta,Fulton County,GA,30312,11.0,Yes,No,774,0,4,36,386,2,0,69,0,21,0.642118863,9,82,2,0,6,4,2,12,156,0.352713178,13.1,7894.05,289818455.8,468.0,0.0,0.233727813,46.8,36.7,16.5,77,0,0,92,6,1,1,0,16.8,1.3,1.2,8.7,"545 Hill St Se,Atlanta,Ga,30312",33.739449,-84.378957
1751,2015,761,Atlanta Public Schools,415,Atlanta Classical Academy,E,61.4,3260 Northside Dr Nw,Atlanta,Fulton County,GA,30305,,No,Yes,493,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,17.10792873,8770.94,289818455.8,428.0284571,46.01911961,0.012345679,53.1,40.4,6.5,5,2,0,8,12,2,76,0,4.5,0.0,0.0,,"3260 Northside Dr Nw,Atlanta,Ga,30305",33.843503,-84.407871
1752,2015,761,Atlanta Public Schools,415,Atlanta Classical Academy,M,58.2,3260 Northside Dr Nw,Atlanta,Fulton County,GA,30305,,No,Yes,493,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,17.10792873,8770.94,289818455.8,428.0284571,46.01911961,0.012345679,53.1,40.4,6.5,5,2,0,8,12,2,76,0,4.5,0.0,0.0,,"3260 Northside Dr Nw,Atlanta,Ga,30305",33.843503,-84.407871
1753,2015,761,Atlanta Public Schools,504,Harper-Archer Middle School,M,44.5,3399 Collier Dr Nw,Atlanta,Fulton County,GA,30331,11.0,Yes,No,885,0,10,167,977,7,3,63,6,223,1.393220339,37,81,47,0,4,8,8,22,329,0.605649718,13.2,6216.4,289818455.8,617.0,0.0,0.45990923,37.3,39.3,23.4,85,0,0,96,4,0,0,0,14.4,1.6,1.5,4.2,"3399 Collier Dr Nw,Atlanta,Ga,30331",33.768639,-84.498794
1754,2015,761,Atlanta Public Schools,513,Miles Intermediate School,E,56.2,4215 Bakers Ferry Rd Sw,Atlanta,Fulton County,GA,30331,11.0,Yes,No,395,0,0,7,61,0,0,21,0,22,0.225316456,1,11,0,0,0,0,3,2,50,0.169620253,13.3,7169.75,289818455.8,316.0,0.0,0.366459638,49.4,40.5,10.1,77,0,0,97,2,0,0,0,11.4,1.2,0.0,4.3,"4215 Bakers Ferry Rd Sw,Atlanta,Ga,30331",33.755622,-84.525932
1755,2015,761,Atlanta Public Schools,604,Bazoline E. Usher/Collier Heights Elmentary School,E,68.9,631 Harwell Rd Nw,Atlanta,Fulton County,GA,30318,11.0,Yes,No,519,0,0,0,12,0,4,4,0,3,0.038535645,0,1,0,0,0,0,1,0,7,0.01734104,11.2,7205.91,289818455.8,400.0,0.0,0.450116009,46.1,40.8,13.1,71,0,0,97,2,0,0,0,6.3,0.2,0.0,1.9,"631 Harwell Rd Nw,Atlanta,Ga,30318",33.772625,-84.493977
1756,2015,761,Atlanta Public Schools,713,Grove Park Intermediate School,E,47.7,20 Evelyn Way Nw,Atlanta,Fulton County,GA,30318,11.0,Yes,No,379,0,0,0,67,0,0,0,0,11,0.176781003,5,2,0,0,1,0,7,1,18,0.089709763,12.4,6751.9,289818455.8,319.0,0.0,0.428070188,57.3,32.5,10.3,84,0,0,96,2,1,0,0,7.0,0.4,0.0,,"20 Evelyn Way Nw,Atlanta,Ga,30318",33.771558,-84.443198
